giuseppe@seven.it;Travie McCoy;0.3526175022125244 
giuseppe@seven.it;Milli Vanilli;0.351703941822052 
giuseppe@seven.it;Nick Kamen;0.351703941822052 
giuseppe@seven.it;John Waite;0.35109466314315796 
giuseppe@seven.it;Bernie Marsden;0.3510727882385254 
giuseppe@seven.it;Kevin Rudolf;0.3452712893486023 
giuseppe@seven.it;David Cassidy;0.3428651690483093 
giuseppe@seven.it;Blind Melon;0.3411047160625458 
giuseppe@seven.it;Mink DeVille;0.3411047160625458 
marco@seven.it;Mononoid;0.4309510290622711 
marco@seven.it;Findike;0.4089079201221466 
marco@seven.it;Sergeev aka Basic Instinct;0.38385438919067383 
marco@seven.it;Sterac;0.3825516998767853 
marco@seven.it;Smear;0.3825516998767853 
marco@seven.it;Tagwell Woods;0.3825516998767853 
marco@seven.it;Kick.S;0.3825516998767853 
marco@seven.it;E-Tronik;0.3825516998767853 
marco@seven.it;Paul Kalkbrenner;0.38050776720046997 
marco@seven.it;Martin Schulte;0.3796342611312866 
rakes@rakes.it;Zwan;0.4414058327674866 
rakes@rakes.it;Cougars;0.43546050786972046 
rakes@rakes.it;Mike Doughty;0.43214714527130127 
rakes@rakes.it;Camper Van Beethoven;0.43214714527130127 
rakes@rakes.it;Heatmiser;0.43214714527130127 
rakes@rakes.it;Nada Surf;0.4304344356060028 
rakes@rakes.it;The Bravery;0.43027061223983765 
rakes@rakes.it;Growing;0.41698920726776123 
rakes@rakes.it;Clearance;0.41698920726776123 
rakes@rakes.it;Metropolitan;0.41698920726776123 
